0.5503107549672093,0.5379818659661196,0.5841370040888558
0.3210472013646769,0.03473518479649143,0.1395448414649936
0.6672130468998735,0.05511108595709128,0.1708802735130757
0.7076908367837149,0.036872119397299376,0.12079741700630588
0.30448008172305974,0.039327192967614645,0.15054848542284574
0.6955007329777656,0.11263990120840014,0.22144273269042294
0.3911125868160771,0.03526616810892126,0.149988205058485
0.9320144608712607,0.03959138139328732,0.14592288774959172
0.922566202479322,0.09007861316392796,0.25393818407240315
0.27422882754697164,0.0654572815041185,0.20902000925946085
